"C","SETP.WORLD","DVD_DISPATCH_UNIT_SCADA","AEMO","PUBLIC","X2018.12.07","X00.00.01","X0000000301883864","X","X0000000301883816"
"I","DISPATCH","UNIT_SCADA",1,"SETTLEMENTDATE","DUID","SCADAVALUE",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","BARCSF1","1.30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","BUTLERSG","10.399999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","CAPTL_WF","28.379997",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","CATHROCK","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","CHALLHWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","CLOVER","-0.02",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","CLUNY","6.005493",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","CNUNDAWF","2.803270",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","CULLRGWF","24.620001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","GB01","0.026226",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","GERMCRK","39.400002",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","GRIFSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","HUGSF1","-0.0390",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","LKBONNY1","5.805109",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","LRSF1","0.0440",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","MBAHNTH","37.087494",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","MLSP1","0.293001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","MLWF1","7.14",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","MTMILLAR","36.998199",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","PALOONA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","PIONEER","43.400002",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","PORTWF","38.299999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","REPULSE","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","ROWALLAN","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","RPCG","-2.40",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","SATGN1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","SATGS1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","STARHLWF","19.594286",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","WAUBRAWF","9.2380",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","WOOLNTH1","0.340015",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","WPWF","74",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","YAMBUKWF","11.10",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:05:00","YSWF1","2.50",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","BARCSF1","1.30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","BUTLERSG","10.399999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","CAPTL_WF","27.459999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","CATHROCK","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","CHALLHWF","0.30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","CLOVER","-0.02",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","CLUNY","5.972534",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","CNUNDAWF","3.203737",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","CULLRGWF","25.09",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","GB01","0.026226",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","GERMCRK","39.900002",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","GRIFSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","HUGSF1","-0.0390",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","LKBONNY1","7.859224",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","LRSF1","0.0440",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","MBAHNTH","37.087494",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","MLSP1","0.293001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","MLWF1","7.6650",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","MTMILLAR","33.545433",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","PALOONA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","PIONEER","47.600002",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","PORTWF","32.900002",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","REPULSE","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","ROWALLAN","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","RPCG","-2.40",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/11/01 00:10:00","SATGN1","0",NA,NA,NA
