C,SETP.WORLD,DVD_BILLING_CO2E_PUBLICATION,AEMO,PUBLIC,2019/11/07,00:00:06,0000000314944075,,0000000314944051
I,BILLING,BILLING_CO2E_PUBLICATION,1,CONTRACTYEAR,WEEKNO,BILLRUNNO,SETTLEMENTDATE,REGIONID,SENTOUTENERGY,GENERATOREMISSIONS,INTENSITYINDEX
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/22 00:00:00",NEM,445684.70408301,313947.59035220,0.7044
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/22 00:00:00",NSW1,145096.196585,112936.36830293,0.7784
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/22 00:00:00",QLD1,149472.561942,116204.65266306,0.7774
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/22 00:00:00",SA1,37950.48930301,11597.16070216,0.3056
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/22 00:00:00",TAS1,28685.086313,1.61923893,0.0001
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/22 00:00:00",VIC1,84480.369940,73207.78944512,0.8666
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/23 00:00:00",NEM,498354.17976304,347463.86548223,0.6972
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/23 00:00:00",NSW1,169392.525486,126825.26860939,0.7487
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/23 00:00:00",QLD1,159422.12990103,123253.32237872,0.7731
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/23 00:00:00",SA1,35201.088013,12199.78592635,0.3466
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/23 00:00:00",TAS1,30062.45681201,1.61506553,0.0001
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/23 00:00:00",VIC1,104275.979551,85183.87350224,0.8169
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/24 00:00:00",NEM,500937.016985,368629.11551967,0.7359
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/24 00:00:00",NSW1,170209.713449,126955.54879399,0.7459
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/24 00:00:00",QLD1,160218.47650099,125174.94255080,0.7813
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/24 00:00:00",SA1,33883.35926701,17365.95273017,0.5125
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/24 00:00:00",TAS1,29381.344731,1.28423545,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/24 00:00:00",VIC1,107244.123037,99131.38720926,0.9244
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/25 00:00:00",NEM,499099.82690859,371443.99056198,0.7442
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/25 00:00:00",NSW1,163712.75614525,123382.27913820,0.7537
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/25 00:00:00",QLD1,162401.92915234,128602.70432099,0.7919
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/25 00:00:00",SA1,35859.009088,16831.16996407,0.4694
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/25 00:00:00",TAS1,28315.933153,219.73769863,0.0078
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/25 00:00:00",VIC1,108810.199370,102408.09944009,0.9412
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/26 00:00:00",NEM,490418.86131593,364482.40561348,0.7432
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/26 00:00:00",NSW1,159319.08948624,117524.63506634,0.7377
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/26 00:00:00",QLD1,165435.81658369,132058.32691964,0.7982
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/26 00:00:00",SA1,32147.250006,13910.28037304,0.4327
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/26 00:00:00",TAS1,27416.251175,1.63805730,0.0001
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/26 00:00:00",VIC1,106100.454065,100987.52519716,0.9518
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/27 00:00:00",NEM,479430.98832902,334655.52628491,0.6980
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/27 00:00:00",NSW1,142256.79045201,103930.10955294,0.7306
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/27 00:00:00",QLD1,163393.76275101,127480.16600739,0.7802
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/27 00:00:00",SA1,34591.953543,9073.08999708,0.2623
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/27 00:00:00",TAS1,27870.994789,1.63800683,0.0001
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/27 00:00:00",VIC1,111317.486794,94170.52272067,0.8460
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/28 00:00:00",NEM,460797.25154485,334676.44685598,0.7263
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/28 00:00:00",NSW1,142740.253456,105477.69372890,0.7389
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/28 00:00:00",QLD1,161002.28801684,124560.83540045,0.7737
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/28 00:00:00",SA1,31705.026973,12579.16431217,0.3968
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/28 00:00:00",TAS1,26870.587083,1.63918179,0.0001
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,39,9,"2019/09/28 00:00:00",VIC1,98479.09601601,92057.11423267,0.9348
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/09/29 00:00:00",NEM,446893.05041511,325573.37732756,0.7285
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/09/29 00:00:00",NSW1,135419.62854199,100311.92493123,0.7407
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/09/29 00:00:00",QLD1,155907.64742110,120060.26064290,0.7701
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/09/29 00:00:00",SA1,27617.19903101,11859.19696531,0.4294
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/09/29 00:00:00",TAS1,27166.64765801,1.63783218,0.0001
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/09/29 00:00:00",VIC1,100781.927763,93340.35695594,0.9262
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/09/30 00:00:00",NEM,499717.51535870,355616.95544635,0.7116
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/09/30 00:00:00",NSW1,158676.81745650,115731.87688233,0.7294
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/09/30 00:00:00",QLD1,168062.63389520,131128.65940815,0.7802
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/09/30 00:00:00",SA1,32682.370892,9776.98041401,0.2992
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/09/30 00:00:00",TAS1,28369.846470,303.85915116,0.0107
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/09/30 00:00:00",VIC1,111925.846645,98675.57959070,0.8816
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/01 00:00:00",NEM,491632.41525225,346733.16011049,0.7053
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/01 00:00:00",NSW1,153010.38170874,108301.89116446,0.7078
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/01 00:00:00",QLD1,165488.19880050,128535.25463183,0.7767
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/01 00:00:00",SA1,36936.972368,9287.10336909,0.2514
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/01 00:00:00",TAS1,29690.49368801,432.09661336,0.0146
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/01 00:00:00",VIC1,106506.368687,100176.81433175,0.9406
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/02 00:00:00",NEM,482265.198417,344897.69570366,0.7152
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/02 00:00:00",NSW1,140308.73650250,108938.40050207,0.7764
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/02 00:00:00",QLD1,166302.60674550,127862.70948798,0.7689
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/02 00:00:00",SA1,36996.241893,9365.69729181,0.2532
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/02 00:00:00",TAS1,26878.306221,379.34992907,0.0141
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/02 00:00:00",VIC1,111779.307055,98351.53849273,0.8799
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/03 00:00:00",NEM,477241.587733,356010.89293059,0.7460
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/03 00:00:00",NSW1,144857.96766250,114158.64610680,0.7881
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/03 00:00:00",QLD1,164632.87310350,128546.86508602,0.7808
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/03 00:00:00",SA1,29149.70871801,14734.91625953,0.5055
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/03 00:00:00",TAS1,30728.853240,362.68565294,0.0118
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/03 00:00:00",VIC1,107872.18500899,98207.77982530,0.9104
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/04 00:00:00",NEM,486986.58552218,345639.40347758,0.7098
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/04 00:00:00",NSW1,148074.89656975,109445.00830430,0.7391
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/04 00:00:00",QLD1,163931.58961343,126894.10738413,0.7741
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/04 00:00:00",SA1,34837.788648,10412.26140168,0.2989
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/04 00:00:00",TAS1,32532.778531,580.11124279,0.0178
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/04 00:00:00",VIC1,107609.532160,98307.91514468,0.9136
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/05 00:00:00",NEM,446197.78744868,326256.82485173,0.7312
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/05 00:00:00",NSW1,130436.52875401,105052.38372796,0.8054
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/05 00:00:00",QLD1,152343.99043368,118860.89475370,0.7802
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/05 00:00:00",SA1,35712.45440499,6263.53349853,0.1754
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/05 00:00:00",TAS1,22084.011864,260.10972355,0.0118
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,40,9,"2019/10/05 00:00:00",VIC1,105620.801992,95819.90314799,0.9072
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/06 00:00:00",NEM,436629.97478477,305061.11345494,0.6987
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/06 00:00:00",NSW1,126733.640431,94769.11831282,0.7478
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/06 00:00:00",QLD1,149909.11976877,115994.72528606,0.7738
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/06 00:00:00",SA1,34235.369713,5262.29085533,0.1537
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/06 00:00:00",TAS1,19768.260459,156.14774203,0.0079
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/06 00:00:00",VIC1,105983.584413,88878.83125870,0.8386
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/07 00:00:00",NEM,458343.96434541,334474.72409756,0.7297
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/07 00:00:00",NSW1,144683.79516775,107362.59368538,0.7420
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/07 00:00:00",QLD1,158031.08505966,121844.22929750,0.7710
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/07 00:00:00",SA1,31968.082377,6482.94743499,0.2028
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/07 00:00:00",TAS1,23822.637083,415.79433891,0.0175
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/07 00:00:00",VIC1,99838.364658,98369.15934078,0.9853
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/08 00:00:00",NEM,504340.40636058,354270.61836032,0.7024
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/08 00:00:00",NSW1,161996.74789924,116741.55344225,0.7206
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/08 00:00:00",QLD1,167721.03837934,128901.76547786,0.7685
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/08 00:00:00",SA1,38708.93546701,8492.01610402,0.2194
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/08 00:00:00",TAS1,23078.16674499,567.83642724,0.0246
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/08 00:00:00",VIC1,112835.517870,99567.44690895,0.8824
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/09 00:00:00",NEM,494013.32323739,357820.54564634,0.7243
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/09 00:00:00",NSW1,165888.25735674,117849.08444481,0.7104
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/09 00:00:00",QLD1,157149.55911566,122621.27201548,0.7803
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/09 00:00:00",SA1,39974.11188599,15172.73423094,0.3796
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/09 00:00:00",TAS1,23377.906890,418.04548239,0.0179
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/09 00:00:00",VIC1,107623.487989,101759.40947272,0.9455
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/10 00:00:00",NEM,496371.689309,367345.08079076,0.7401
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/10 00:00:00",NSW1,161255.66370475,119964.33568386,0.7439
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/10 00:00:00",QLD1,160947.97495024,127589.36437536,0.7927
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/10 00:00:00",SA1,40143.89445201,16101.67819088,0.4011
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/10 00:00:00",TAS1,25613.586134,781.98153949,0.0305
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/10 00:00:00",VIC1,108410.570068,102907.72100117,0.9492
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/11 00:00:00",NEM,488409.48662810,361494.77522147,0.7401
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/11 00:00:00",NSW1,158549.19579724,117615.89243030,0.7418
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/11 00:00:00",QLD1,163101.77710586,128432.48821913,0.7874
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/11 00:00:00",SA1,37358.823615,12065.33551332,0.3230
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/11 00:00:00",TAS1,19329.736370,620.48870836,0.0321
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/11 00:00:00",VIC1,110069.953740,102760.57035036,0.9336
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/12 00:00:00",NEM,457225.83060849,340113.21748240,0.7439
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/12 00:00:00",NSW1,151499.56995124,116661.91452616,0.77
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/12 00:00:00",QLD1,152471.65352525,117858.70341315,0.7730
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/12 00:00:00",SA1,33377.143185,8916.84324703,0.2672
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/12 00:00:00",TAS1,18205.502085,195.68925159,0.0107
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,41,9,"2019/10/12 00:00:00",VIC1,101671.961862,96480.06704447,0.9489
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/13 00:00:00",NEM,440014.01046116,322438.23691443,0.7328
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/13 00:00:00",NSW1,140927.78323225,111283.58098855,0.7896
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/13 00:00:00",QLD1,143812.52465091,111915.39876433,0.7782
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/13 00:00:00",SA1,35413.246857,8671.96265577,0.2449
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/13 00:00:00",TAS1,17255.137745,101.68376556,0.0059
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/13 00:00:00",VIC1,102605.317976,90465.61074022,0.8817
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/14 00:00:00",NEM,477218.67249344,359804.08309421,0.7540
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/14 00:00:00",NSW1,170192.45386901,134084.22311494,0.7878
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/14 00:00:00",QLD1,151555.62994542,116390.32962429,0.7680
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/14 00:00:00",SA1,34868.07704899,14441.72914368,0.4142
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/14 00:00:00",TAS1,23712.00300701,750.66511060,0.0317
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/14 00:00:00",VIC1,96890.50862301,94137.13610070,0.9716
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/15 00:00:00",NEM,486357.25855075,361769.59450640,0.7438
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/15 00:00:00",NSW1,179159.15947375,130947.61425141,0.7309
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/15 00:00:00",QLD1,156244.820343,121511.934279,0.7777
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/15 00:00:00",SA1,35188.913112,15612.70481023,0.4437
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/15 00:00:00",TAS1,22798.742559,527.38196550,0.0231
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/15 00:00:00",VIC1,92965.623063,93169.95920026,1.0022
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/16 00:00:00",NEM,496825.59315674,362724.32872088,0.7301
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/16 00:00:00",NSW1,178689.11113899,132939.17947323,0.7440
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,42,9,"2019/10/16 00:00:00",QLD1,161981.21251474,124706.67849397,0.7699
