C,SETP.WORLD,DVD_BILLING_CO2E_PUBLICATION,AEMO,PUBLIC,2025/02/20,09:35:36,001740008136376,MONTHLY_ARCHIVE,001740008136376
I,BILLING,BILLING_CO2E_PUBLICATION,1,CONTRACTYEAR,WEEKNO,BILLRUNNO,SETTLEMENTDATE,REGIONID,SENTOUTENERGY,GENERATOREMISSIONS,INTENSITYINDEX
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/22 00:00:00",NEM,444630.77140176,260363.26626029,0.5856
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/22 00:00:00",NSW1,160503.54690243,87858.80464467,0.5474
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/22 00:00:00",QLD1,145022.4217723,91708.09618241,0.6324
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/22 00:00:00",SA1,21866.17521242,1030.27732454,0.0471
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/22 00:00:00",TAS1,16647.56247374,0,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/22 00:00:00",VIC1,100591.06504087,79766.08810867,0.793
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/23 00:00:00",NEM,469423.2608728,251716.08913123,0.5362
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/23 00:00:00",NSW1,167936.50569549,81144.8064393,0.4832
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/23 00:00:00",QLD1,151191.99806804,95601.47230067,0.6323
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/23 00:00:00",SA1,21201.50686084,1029.92585608,0.0486
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/23 00:00:00",TAS1,16600.53879172,0,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/23 00:00:00",VIC1,112492.71145671,73939.88453518,0.6573
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/24 00:00:00",NEM,432318.2261238,258774.02277838,0.5986
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/24 00:00:00",NSW1,140976.46672559,82471.34744335,0.585
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/24 00:00:00",QLD1,153575.71639605,95945.86768221,0.6247
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/24 00:00:00",SA1,19567.94695651,1766.38331492,0.0903
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/24 00:00:00",TAS1,23163.49962354,0,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/24 00:00:00",VIC1,95034.59642211,78590.4243379,0.827
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/25 00:00:00",NEM,411036.48084891,244026.85243143,0.5937
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/25 00:00:00",NSW1,122171.12856206,73264.29956353,0.5997
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/25 00:00:00",QLD1,142664.21710187,90770.53119964,0.6363
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/25 00:00:00",SA1,28424.65912194,2045.78505406,0.072
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/25 00:00:00",TAS1,18173.91016513,0,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/25 00:00:00",VIC1,99602.56589791,77946.2366142,0.7826
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/26 00:00:00",NEM,476619.72525025,236288.18134215,0.4958
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/26 00:00:00",NSW1,138996.20504288,74684.38112772,0.5373
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/26 00:00:00",QLD1,144786.08058734,90453.27148215,0.6247
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/26 00:00:00",SA1,35152.8039011,895.12966746,0.0255
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/26 00:00:00",TAS1,15113.77354364,0,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/26 00:00:00",VIC1,142570.86217529,70255.39906482,0.4928
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/27 00:00:00",NEM,470095.0543796,252795.02626311,0.5378
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/27 00:00:00",NSW1,163820.76543862,88368.52675541,0.5394
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/27 00:00:00",QLD1,155818.85450971,98472.54277315,0.632
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/27 00:00:00",SA1,25822.85782054,949.43837766,0.0368
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/27 00:00:00",TAS1,17426.51670808,0,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/27 00:00:00",VIC1,107206.05990265,65004.51835689,0.6064
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/28 00:00:00",NEM,455529.0392041,267067.2189266,0.5863
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/28 00:00:00",NSW1,153083.2449787,87732.20136277,0.5731
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/28 00:00:00",QLD1,156649.70536451,103308.04947604,0.6595
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/28 00:00:00",SA1,21017.9496883,1179.75793417,0.0561
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/28 00:00:00",TAS1,19185.53003943,0,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2024,52,10,"2024/12/28 00:00:00",VIC1,105592.60913316,74847.21015362,0.7088
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/29 00:00:00",NEM,440743.04342353,271901.97607258,0.6169
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/29 00:00:00",NSW1,153492.96317337,91591.40949399,0.5967
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/29 00:00:00",QLD1,157102.0614748,102209.66487831,0.6506
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/29 00:00:00",SA1,14387.67733064,1293.79904209,0.0899
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/29 00:00:00",TAS1,19795.03578375,0,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/29 00:00:00",VIC1,95965.30566097,76807.10265819,0.8004
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/30 00:00:00",NEM,473096.48572589,290223.16427308,0.6135
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/30 00:00:00",NSW1,169372.86127851,100571.11573456,0.5938
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/30 00:00:00",QLD1,159722.84903859,106498.72300864,0.6668
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/30 00:00:00",SA1,20567.2926754,1481.3284551,0.072
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/30 00:00:00",TAS1,19786.89738216,0,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/30 00:00:00",VIC1,103646.58535123,81671.99707478,0.788
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/31 00:00:00",NEM,461260.08216069,283349.60181331,0.6143
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/31 00:00:00",NSW1,163533.40504757,97844.64290766,0.5983
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/31 00:00:00",QLD1,159963.08801187,104173.26723633,0.6512
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/31 00:00:00",SA1,20269.36165982,1645.78959387,0.0812
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/31 00:00:00",TAS1,18624.92049312,0,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2024/12/31 00:00:00",VIC1,98869.30694831,79685.90207545,0.806
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2025/01/01 00:00:00",NEM,440704.06841594,268164.02657905,0.6085
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2025/01/01 00:00:00",NSW1,166629.67488508,96150.06781615,0.577
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2025/01/01 00:00:00",QLD1,142479.85016059,96562.93184425,0.6777
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2025/01/01 00:00:00",SA1,19869.56063391,1203.86250648,0.0606
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2025/01/01 00:00:00",TAS1,16880.78972998,0,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2025/01/01 00:00:00",VIC1,94844.19300638,74247.16441217,0.7828
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2025/01/02 00:00:00",NEM,455755.75072177,264279.85516983,0.5799
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2025/01/02 00:00:00",NSW1,170564.49880619,88944.05477041,0.5215
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2025/01/02 00:00:00",QLD1,144792.32627578,97849.59263394,0.6758
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2025/01/02 00:00:00",SA1,22893.95322738,890.94205057,0.0389
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2025/01/02 00:00:00",TAS1,14872.03361514,0,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2025/01/02 00:00:00",VIC1,102632.93879728,76595.26571491,0.7463
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2025/01/03 00:00:00",NEM,458984.61059055,271659.80491511,0.5919
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2025/01/03 00:00:00",NSW1,158157.25843242,88806.64780323,0.5615
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2025/01/03 00:00:00",QLD1,153439.62589509,97573.36494738,0.6359
D,BILLING,BILLING_CO2E_PUBLICATION,1,2025,1,9,"2025/01/03 00:00:00",SA1,20930.87266236,3454.3450609,0.165
