C,SETP.WORLD,DVD_BILLING_CO2E_PUBLICATION,AEMO,PUBLIC,2019/03/02,00:00:15,0000000304980311,,0000000304980287
I,BILLING,BILLING_CO2E_PUBLICATION,1,CONTRACTYEAR,WEEKNO,BILLRUNNO,SETTLEMENTDATE,REGIONID,SENTOUTENERGY,GENERATOREMISSIONS,INTENSITYINDEX
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/16 00:00:00",NEM,481446.80436592,374760.69043243,0.7784
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/16 00:00:00",NSW1,169997.023558,135383.81712973,0.7964
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/16 00:00:00",QLD1,168672.90494590,138665.53870418,0.8221
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/16 00:00:00",SA1,26480.63840301,8831.85840341,0.3335
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/16 00:00:00",TAS1,29342.35407401,195.48272011,0.0067
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/16 00:00:00",VIC1,86953.883385,91683.993475,1.0544
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/17 00:00:00",NEM,530289.63571711,401757.17718455,0.7576
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/17 00:00:00",NSW1,177256.80823501,135463.45818443,0.7642
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/17 00:00:00",QLD1,177814.00206010,143913.01700630,0.8093
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/17 00:00:00",SA1,32195.461259,11225.64842119,0.3487
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/17 00:00:00",TAS1,32117.975810,170.93901944,0.0053
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/17 00:00:00",VIC1,110905.388353,110984.11455319,1.0007
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/18 00:00:00",NEM,531802.19727527,406622.07656057,0.7646
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/18 00:00:00",NSW1,171728.243090,135805.94233726,0.7908
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/18 00:00:00",QLD1,175783.28722227,142376.91079703,0.81
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/18 00:00:00",SA1,38746.976313,10318.83995476,0.2663
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/18 00:00:00",TAS1,31857.099587,1.62970143,0.0001
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/18 00:00:00",VIC1,113686.591063,118118.75377009,1.0390
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/19 00:00:00",NEM,543223.18351191,411692.20183142,0.7579
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/19 00:00:00",NSW1,169629.59151102,135534.04083268,0.7990
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/19 00:00:00",QLD1,182006.73368091,146216.13178788,0.8034
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/19 00:00:00",SA1,42620.78681399,10679.69969062,0.2506
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/19 00:00:00",TAS1,34093.981786,1.63209916,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/19 00:00:00",VIC1,114872.08971999,119260.69742108,1.0382
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/20 00:00:00",NEM,546532.11350589,404252.10205636,0.7397
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/20 00:00:00",NSW1,180863.82609726,139139.98561591,0.7693
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/20 00:00:00",QLD1,182563.08083066,144649.33159916,0.7923
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/20 00:00:00",SA1,34622.77381999,7554.88485623,0.2182
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/20 00:00:00",TAS1,32771.19326099,13.13636697,0.0004
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/20 00:00:00",VIC1,115711.23949699,112894.76361809,0.9757
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/21 00:00:00",NEM,519853.74378256,389087.24827029,0.7485
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/21 00:00:00",NSW1,162839.115363,129274.00840048,0.7939
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/21 00:00:00",QLD1,182728.94955357,142973.48163117,0.7824
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/21 00:00:00",SA1,29772.501957,4392.74568071,0.1475
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/21 00:00:00",TAS1,26082.159319,1.63252380,0.0001
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/21 00:00:00",VIC1,118431.01758999,112445.38003413,0.9495
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/22 00:00:00",NEM,465959.05053935,371227.83725126,0.7967
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/22 00:00:00",NSW1,152374.43352401,122044.66081356,0.8010
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/22 00:00:00",QLD1,164628.58785134,134972.92207991,0.8199
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/22 00:00:00",SA1,20083.330269,3614.94628041,0.18
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/22 00:00:00",TAS1,21454.695186,1.63247395,0.0001
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,51,11,"2018/12/22 00:00:00",VIC1,107418.003709,110593.67560343,1.0296
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/23 00:00:00",NEM,437905.44883934,358294.43876167,0.8182
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/23 00:00:00",NSW1,144917.225531,116331.35997810,0.8027
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/23 00:00:00",QLD1,151414.30438033,123160.21361477,0.8134
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/23 00:00:00",SA1,16353.113669,4552.27776565,0.2784
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/23 00:00:00",TAS1,21903.153904,1.63145002,0.0001
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/23 00:00:00",VIC1,103317.65135501,114248.95595313,1.1058
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/24 00:00:00",NEM,474856.01105568,373276.24570562,0.7861
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/24 00:00:00",NSW1,156388.98707099,127726.63249552,0.8167
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/24 00:00:00",QLD1,151503.77540668,120400.35878366,0.7947
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/24 00:00:00",SA1,24682.425146,7066.07238455,0.2863
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/24 00:00:00",TAS1,24692.799735,225.15735556,0.0091
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/24 00:00:00",VIC1,117588.02369701,117858.02468633,1.0023
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/25 00:00:00",NEM,441632.33049798,356606.35028705,0.8075
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/25 00:00:00",NSW1,145633.28168899,122043.88395261,0.8380
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/25 00:00:00",QLD1,146179.22811798,114835.86123697,0.7856
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/25 00:00:00",SA1,22536.741803,4427.68259055,0.1965
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/25 00:00:00",TAS1,19118.291412,1.57971939,0.0001
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/25 00:00:00",VIC1,108164.78747601,115297.34278753,1.0659
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/26 00:00:00",NEM,463973.47021866,367902.20269679,0.7929
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/26 00:00:00",NSW1,154685.34950099,128642.81560274,0.8316
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/26 00:00:00",QLD1,149446.09157967,117509.09863991,0.7863
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/26 00:00:00",SA1,27855.193890,6573.79608857,0.2360
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/26 00:00:00",TAS1,23305.985645,1.62917648,0.0001
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/26 00:00:00",VIC1,108680.849603,115174.86318909,1.0598
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/27 00:00:00",NEM,535544.53353504,404071.34527763,0.7545
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/27 00:00:00",NSW1,182770.47368374,148857.57851767,0.8145
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/27 00:00:00",QLD1,159531.46159330,126084.75466141,0.7903
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/27 00:00:00",SA1,39712.106204,10274.11266165,0.2587
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/27 00:00:00",TAS1,29014.872440,374.16202330,0.0129
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/27 00:00:00",VIC1,124515.619614,118480.73741360,0.9515
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/28 00:00:00",NEM,550811.31878008,410165.14795697,0.7447
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/28 00:00:00",NSW1,190353.40006175,148858.85631490,0.7820
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/28 00:00:00",QLD1,163947.78875633,129568.20428028,0.7903
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/28 00:00:00",SA1,41044.357729,11496.29686030,0.2801
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/28 00:00:00",TAS1,32046.485394,1.61533851,0.0001
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/28 00:00:00",VIC1,123419.286839,120240.17516298,0.9742
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/29 00:00:00",NEM,507112.07707731,399269.15787501,0.7873
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/29 00:00:00",NSW1,187641.268646,150052.39936497,0.7997
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,52,11,"2018/12/29 00:00:00",QLD1,157511.32692132,125953.33926445,0.7996
