"C","SETP.WORLD","DVD_DISPATCH_UNIT_SCADA","AEMO","PUBLIC","X2018.10.09","X13.15.17","X0000000299837665","X","X0000000299837617"
"I","DISPATCH","UNIT_SCADA",1,"SETTLEMENTDATE","DUID","SCADAVALUE",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","BARCSF1","1",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","BUTLERSG","12.099998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","CAPTL_WF","126.812004",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","CATHROCK","36.549999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","CHALLHWF","17.700001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","CLUNY","12.081941",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","CNUNDAWF","41.948936",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","CULLRGWF","30.389999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","GB01","0.040787",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","GERMCRK","34.400002",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","GRIFSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","HUGSF1","-0.0140",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","LKBONNY1","70.911636",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","LRSF1","0.0050",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","MBAHNTH","54.862503",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","MLSP1","0.285001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","MLWF1","10.1250",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","MTMILLAR","18.595837",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","PALOONA","28.599998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","PIONEER","48.200001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","PORTWF","137.399994",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","REPULSE","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","ROWALLAN","10.4512",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","RPCG","13.90",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","SATGN1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","SATGS1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","STARHLWF","17.894781",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","WAUBRAWF","119.530998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","WOOLNTH1","67.410019",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","WPWF","46",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","YAMBUKWF","26.50",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:05:00","YSWF1","21.90",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","BARCSF1","1",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","BUTLERSG","12.099998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","CAPTL_WF","127.272003",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","CATHROCK","28.069998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","CHALLHWF","17.700001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","CLOVER","-0.02",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","CLUNY","12.254063",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","CNUNDAWF","43.050217",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","CULLRGWF","30.379999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","GB01","0.040787",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","GERMCRK","35.200001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","GRIFSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","HUGSF1","-0.0140",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","LKBONNY1","70.286469",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","LRSF1","0.0050",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","MBAHNTH","54.862503",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","MLSP1","0.285001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","MLWF1","10.3950",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","MTMILLAR","17.129898",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","PALOONA","28.799999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","PIONEER","45.200001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","PORTWF","138.50",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","REPULSE","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","ROWALLAN","10.3660",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","RPCG","13.90",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","SATGN1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","SATGS1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","STARHLWF","14.995627",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","WAUBRAWF","120.119003",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","WOOLNTH1","72.180023",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","WPWF","40",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","YAMBUKWF","27.40",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:10:00","YSWF1","21.10",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","BARCSF1","1",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","BUTLERSG","12.099998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","CAPTL_WF","129.567993",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","CATHROCK","34.419998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","CHALLHWF","15.70",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","CLUNY","12.230259",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","CNUNDAWF","40.246948",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","CULLRGWF","30.389999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","GB01","0.040787",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","GERMCRK","34.599998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","GRIFSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","HUGSF1","-0.0140",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","LKBONNY1","72.429893",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","LRSF1","0.0050",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","MBAHNTH","53.643753",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","MLSP1","0.285001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","MLWF1","10.1550",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","MTMILLAR","15.433280",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","PALOONA","28.799999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","PIONEER","48",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","PORTWF","138.100006",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","REPULSE","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","ROWALLAN","10.2879",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","RPCG","13.90",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","SATGN1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","SATGS1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","STARHLWF","14.595744",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","WAUBRAWF","119.730003",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","WOOLNTH1","81.830017",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","WPWF","35",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","YAMBUKWF","28.40",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:15:00","YSWF1","21.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/09/01 00:20:00","BARCSF1","1",NA,NA,NA
